FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
06225	PREGO PASTA,GARLIC SUPREME ITAL SAU,RTS	PREGO Pasta, Garlic Supreme Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0121 F0014 G0003 H0151 H0200 H0212 H0224 H0263 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06237	PREGO PASTA,H ST- RSTD RED PR GRLIC ITLIAN SAU,RTS	PREGO Pasta, Heart Smart- Roasted Red Pepper and Garlic Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0158 H0200 H0212 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
27033	PREGO PASTA,HEART SMART- TRADITIONAL S	PREGO Pasta, Heart Smart- Traditional Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06234	PREGO PASTA,HEART SMRT- RICOTTA PMESAN ITLN SAU,RTS	PREGO Pasta, Heart Smart- Ricotta Parmesan Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0121 F0014 G0003 H0143 H0151 H0200 H0212 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06226	PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS	PREGO Pasta, Italian Sausage and Garlic Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0224 H0263 H0348 H0367 H0759 H0768 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06228	PREGO PASTA,MINI MEATBALL ITAL SAU,RTS	PREGO Pasta, Mini Meatball Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0194 H0200 H0224 H0227 H0257 H0263 H0319 H0348 H0367 H0763 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06229	PREGO PASTA,MUSHRM & GRLIC ITAL SAU,RTS	PREGO Pasta, Mushroom and Garlic Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0158 H0166 H0200 H0263 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06231	PREGO PASTA,MUSHRM & PARMESAN ITALIAN SAU,RTS	PREGO Pasta, Mushroom and Parmesan Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0143 H0151 H0166 H0200 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06232	PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS	PREGO Pasta, Organic Mushroom Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0166 H0200 H0263 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 P0128 R0001 Z0112 Z0253	
06233	PREGO PASTA,ORGNIC TOMATO & BASIL ITAL SAU,RTS	PREGO Pasta, Organic Tomato and Basil Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 P0128 R0001 Z0112 Z0253	
06235	PREGO PASTA,RSTD GARLIC & HERB ITAL SAU,RTS	P REGO Pasta, Roasted Garlic and Herb Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06236	PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS	PREGO Pasta, Roasted Garlic Parmesan Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0143 H0151 H0200 H0224 H0263 H0348 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06239	PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS	PREGO Pasta, Tomato, Basil and Garlic Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0224 H0263 H0348 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06932	PREGO PASTA,TRADITIONAL ITALIAN SAU,RTS	PREGO Pasta, Traditional Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0200 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
06240	PREGO PASTA,ZESTY MUSHROOM ITALIAN SAU,RTS	PREGO Pasta, Zesty Mushroom Italian Sauce, ready-to-serve	A0152 A0862 A1276 B1276 C0140 E0138 F0014 G0003 H0151 H0166 H0200 H0224 H0263 H0348 H0349 H0367 J0123 K0003 M0210 N0024 N0040 P0024 R0001 Z0112	
19048	PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR	Snacks, pretzels, hard, confectioner's coating, chocolate-flavor	A0228 A0868 A1293 B1312 C0208 E0140 F0014 G0003 H0138 H0158 H0194 H0206 H0231 H0256 H0355 J0116 K0003 M0001 N0001 P0024 R0001 Z0112	
19812	PRETZELS,HARD,PLN,MADE W/UNENR FLR,SALTED	Snacks, pretzels, hard, plain, made with unenriched flour, salted	A0228 A0868 A1293 B1312 C0208 E0140 F0014 G0003 H0138 H0173 H0206 H0256 J0116 K0003 M0001 N0001 P0024 P0172 R0001 Z0112	
19813	PRETZELS,HARD,PLN,MADE W/UNENR FLR,UNSALTED	Snacks, pretzels, hard, plain, made with unenriched flour, unsalted	A0228 A0868 A1293 B1312 C0208 E0140 F0014 G0003 H0138 H0206 H0256 J0116 K0003 M0001 N0001 P0024 P0078 P0172 R0001 Z0112	
19047	PRETZELS,HARD,PLN,SALTED	Snacks, pretzels, hard, plain, salted	A0228 A0868 A1293 B1312 C0208 E0140 F0014 G0003 H0138 H0173 H0194 H0206 H0256 J0116 K0003 M0001 N0001 P0024 R0001 Z0112	
43109	PRETZELS,SOFT	Pretzels, soft	A0178 A0817 A1293 B1312 C0208 E0140 F0014 G0005 H0158 H0256 H0259 H0367 H0753 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
25024	PRETZELS,SOFT,UNSALTED	Pretzels, soft, unsalted	A0178 A0817 A1293 B1312 C0208 E0140 F0014 G0005 H0158 H0256 H0259 H0753 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
35199	PRICKLY PEARS,BRLD (NORTHERN PLAINS INDIANS)	Prickly pears, broiled (Northern Plains Indians)	A0143 A0833 A1294 B4492 C0229 E0150 F0022 G0006 H0001 J0001 K0003 M0001 N0001 P0024 P0273 R0466 Z0109	
09287	PRICKLY PEARS,RAW	Prickly pears, raw	A0143 A0833 A1279 B1672 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
35198	PRICKLY PEARS,RAW (NORTHERN PLAINS INDIANS)	Prickly pears, raw (Northern Plains Indians)	A0143 A0833 A1294 B4492 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 P0273 R0466 Z0001	
10876	PRK,CRD,HAM W/ NAT JUCS,SPRL SLC,MEAT ONLY,BNLES,LN,HTD,RSTD	Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted	A0279 A0797 A1280 B1136 C0270 E0137 F0014 G0005 H0253 J0108 K0001 M0001 N0001 P0024 R0001 Z0024	
10859	PRK,FRSH,TOP LOIN (CHPS),BNLESS,ENHCD,LN & FAT,CKD,PAN-BRLD	Pork, fresh, loin, top loin (chops), boneless, enhanced, separable lean and fat, cooked, pan-broiled	A0150 A0794 A1280 B1136 C0269 E0150 F0014 G0006 G0030 H0275 J0003 K0003 M0003 N0003 P0024 R0001 Z0031	
01224	PROTEIN SUPP,MILK BSD,MUSCLE MILK LT,PDR	Protein supplement, milk based, Muscle Milk Light, powder	A0308 A0870 A1284 B1201 C0113 E0106 F0014 G0003 H0108 H0138 H0159 H0163 H0227 H0263 H0375 H0555 H0748 J0116 K0003 M0001 N0001 P0024 P0132 P0202 P0260 R0001 Z0112	
01223	PROTEIN SUPP,MILK BSD,MUSCLE MILK,PDR	Protein supplement, milk based, Muscle Milk, powder	A0308 A0870 A1284 B1201 C0113 E0106 F0014 G0003 H0136 H0138 H0159 H0163 H0227 H0263 H0375 H0555 H0748 J0116 K0003 M0001 N0001 P0024 P0202 P0260 R0001 Z0112	
09294	PRUNE JUICE,CANNED	Prune juice, canned	A0127 A0841 A1279 B1206 C0300 E0114 F0014 G0003 H0259 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
09423	PRUNE PUREE	Prune puree	A0143 A0834 A1279 B1206 C0213 E0119 F0001 G0003 H0138 J0001 K0003 M0001 N0001 P0026 R0001 Z0001	
09288	PRUNES,CND,HVY SYRUP PK,SOL&LIQUIDS	Prunes, canned, heavy syrup pack, solids and liquids	A0143 A0834 A1279 B1206 C0139 E0104 F0014 G0003 H0136 H0138 J0123 K0012 M0194 N0001 P0024 R0001 Z0220	
09290	PRUNES,DEHYD (LOW-MOISTURE),STWD	Prunes, dehydrated (low-moisture), stewed	A0143 A0834 A1279 B1206 C0139 E0150 F0014 G0020 H0138 H0259 J0001 K0023 M0001 N0001 P0024 R0001 Z0001	
09289	PRUNES,DEHYD (LOW-MOISTURE),UNCKD	Prunes, dehydrated (low-moisture), uncooked	A0143 A0834 A1279 B1206 C0139 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
19333	PUDDING,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O	Pudding, lemon, dry mix, regular, prepared with sugar, egg yolk and water	A0192 A0864 A1289 B1012 C0108 E0135 F0014 G0001 H0146 H0148 H0150 H0185 H0200 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19193	Puddings, rice, ready-to-eat	Puddings, rice, ready-to-eat	A0192 A0864 A1289 B1201 C0235 E0110 F0014 G0003 H0158 H0186 H0227 H0321 H0367 J0001 K0003 M0194 N0001 P0024 R0413 Z0112	
44260	PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,INST,DRY MIX	Puddings, all flavors except chocolate, low calorie, instant, dry mix	A0192 A0864 A1289 B1048 C0152 E0136 F0022 G0003 H0138 H0146 H0150 H0158 H0169 H0227 J0116 K0003 M0001 N0001 P0024 P0033 R0413 Z0090 Z0112	
44259	PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,REG,DRY MIX	Puddings, all flavors except chocolate, low calorie, regular, dry mix	A0192 A0864 A1289 B1048 C0152 E0136 F0022 G0003 H0138 H0146 H0150 H0158 H0227 J0116 K0003 M0001 N0001 P0024 P0033 R0413 Z0090 Z0112	
19318	PUDDINGS,BANANA,DRY MIX,INST	Puddings, banana, dry mix, instant	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0150 H0169 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19121	PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK	Puddings, banana, dry mix, instant, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0200 H0227 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19319	PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK	Puddings, banana, dry mix, instant, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0200 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19705	PUDDINGS,BANANA,DRY MIX,INST,W/ ADDED OIL	Puddings, banana, dry mix, instant, with added oil	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0150 H0169 H0227 H0263 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19320	PUDDINGS,BANANA,DRY MIX,REG	Puddings, banana, dry mix, regular	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0150 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19122	PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK	Puddings, banana, dry mix, regular, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0200 H0227 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19321	PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK	Puddings, banana, dry mix, regular, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0200 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19706	PUDDINGS,BANANA,DRY MIX,REG,W/ ADDED OIL	Puddings, banana, dry mix, regular, with added oil	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0150 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
44061	PUDDINGS,CHOC FLAVOR,LO CAL,INST,DRY MIX	Puddings, chocolate flavor, low calorie, instant, dry mix	A0192 A0864 A1289 B1016 C0203 E0136 F0022 G0003 H0108 H0138 H0150 H0169 H0227 H0231 H0367 J0116 K0003 M0001 N0001 P0024 P0033 R0413 Z0090 Z0112	
44258	PUDDINGS,CHOC FLAVOR,LO CAL,REG,DRY MIX	Puddings, chocolate flavor, low calorie, regular, dry mix	A0192 A0864 A1289 B1016 C0203 E0136 F0022 G0003 H0108 H0138 H0150 H0169 H0227 H0231 H0367 J0116 K0003 M0001 N0001 P0024 P0033 R0413 Z0090 Z0112	
19184	PUDDINGS,CHOC,DRY MIX,INST	Puddings, chocolate, dry mix, instant	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0169 H0206 H0227 H0231 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19123	PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK	Puddings, chocolate, dry mix, instant, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0169 H0206 H0227 H0231 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19185	PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHL MILK	Puddings, chocolate, dry mix, instant, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0169 H0206 H0227 H0231 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19189	PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHOLE MILK	Puddings, chocolate, dry mix, regular, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0206 H0227 H0231 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19190	PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK	Puddings, chocolate, dry mix, regular, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0206 H0227 H0231 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19183	PUDDINGS,CHOC,RTE	Puddings, chocolate, ready-to-eat	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0003 H0146 H0158 H0206 H0227 H0231 H0368 J0001 K0003 M0194 N0001 P0024 R0413 Z0112	
19235	PUDDINGS,CHOC,RTE,FAT FREE	Puddings, chocolate, ready-to-eat, fat free	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0003 H0146 H0158 H0206 H0227 H0231 H0248 H0368 J0001 K0003 M0194 N0001 P0024 P0054 R0413 Z0112	
19191	PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK	Puddings, coconut cream, dry mix, instant, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0227 H0247 H0259 H0340 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19323	PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ WHL MILK	Puddings, coconut cream, dry mix, instant, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0227 H0259 H0340 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19324	PUDDINGS,COCNT CRM,DRY MIX,REG	Puddings, coconut cream, dry mix, regular	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0150 H0227 H0340 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19219	PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK	Puddings, coconut cream, dry mix, regular, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0227 H0247 H0259 H0340 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19325	PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK	Puddings, coconut cream, dry mix, regular, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0227 H0259 H0340 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19330	PUDDINGS,LEMON,DRY MIX,INST	Puddings, lemon, dry mix, instant	A0192 A0864 A1289 B1016 C0203 E0136 F0022 G0003 H0138 H0150 H0158 H0169 H0200 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19204	PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK	Puddings, lemon, dry mix, instant, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0200 H0227 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19331	PUDDINGS,LEMON,DRY MIX,INST,PREP W/ WHL MILK	Puddings, lemon, dry mix, instant, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0169 H0200 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19332	PUDDINGS,LEMON,DRY MIX,REG	Puddings, lemon, dry mix, regular	A0192 A0864 A1289 B1016 C0203 E0136 F0022 G0003 H0136 H0138 H0150 H0200 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19708	PUDDINGS,LEMON,DRY MIX,REG,W/ ADDED OIL,K,NA	Puddings, lemon, dry mix, regular, with added oil, potassium, sodium	A0192 A0864 A1289 B1379 C0203 E0106 F0022 G0003 H0138 H0144 H0150 H0158 H0169 H0195 H0200 H0227 H0263 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19194	PUDDINGS,RICE,DRY MIX	Puddings, rice, dry mix	A0192 A0864 A1289 B1322 C0208 E0122 F0022 G0003 H0138 H0146 H0150 H0158 H0194 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19208	PUDDINGS,RICE,DRY MIX,PREP W/ 2% MILK	Puddings, rice, dry mix, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0194 H0227 H0247 H0259 H0321 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19195	PUDDINGS,RICE,DRY MIX,PREP W/ WHL MILK	Puddings, rice, dry mix, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0150 H0158 H0194 H0227 H0259 H0321 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19198	PUDDINGS,TAPIOCA,DRY MIX	Puddings, tapioca, dry mix	A0192 A0864 A1289 B1352 C0203 E0136 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19209	PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK	Puddings, tapioca, dry mix, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0110 F0014 G0001 H0146 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19199	PUDDINGS,TAPIOCA,DRY MIX,PREP W/ WHL MILK	Puddings, tapioca, dry mix, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0110 F0014 G0001 H0146 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19709	PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT	Puddings, tapioca, dry mix, with no added salt	A0192 A0864 A1289 B1352 C0203 E0136 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 P0078 R0413 Z0090 Z0112	
19218	PUDDINGS,TAPIOCA,RTE	Puddings, tapioca, ready-to-eat	A0192 A0864 A1289 B1201 C0235 E0110 F0014 G0003 H0146 H0158 H0186 H0227 H0367 J0001 K0003 M0194 N0001 P0024 R0413 Z0112	
19234	PUDDINGS,TAPIOCA,RTE,FAT FREE	Puddings, tapioca, ready-to-eat, fat free	A0192 A0864 A1289 B1201 C0235 E0110 F0014 G0003 H0146 H0158 H0186 H0227 H0248 H0367 J0001 K0003 M0194 N0001 P0024 P0054 R0413 Z0112	
19202	PUDDINGS,VANILLA,DRY MIX,INST	Puddings, vanilla, dry mix, instant	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0169 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19203	PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK	Puddings, vanilla, dry mix, instant, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0169 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19206	PUDDINGS,VANILLA,DRY MIX,REG	Puddings, vanilla, dry mix, regular	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19212	PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK	Puddings, vanilla, dry mix, regular, prepared with 2% milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0227 H0247 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19207	PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK	Puddings, vanilla, dry mix, regular, prepared with whole milk	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0001 H0146 H0158 H0227 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19710	PUDDINGS,VANILLA,DRY MIX,REG,W/ ADDED OIL	Puddings, vanilla, dry mix, regular, with added oil	A0192 A0864 A1289 B1012 C0108 E0136 F0022 G0003 H0138 H0146 H0227 H0263 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
19201	PUDDINGS,VANILLA,RTE	Puddings, vanilla, ready-to-eat	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0003 H0146 H0150 H0158 H0227 H0367 H0368 J0001 K0003 M0194 N0001 P0024 R0413 Z0112	
19233	PUDDINGS,VANILLA,RTE,FAT FREE	Puddings, vanilla, ready-to-eat, fat free	A0192 A0864 A1289 B1201 C0235 E0135 F0014 G0003 H0146 H0150 H0158 H0227 H0248 H0367 H0368 J0001 K0003 M0194 N0001 P0024 P0054 R0413 Z0112	
18337	PUFF PASTRY,FRZ,RTB	Puff pastry, frozen, ready-to-bake	A0160 A0821 A1288 B1421 C0208 E0105 F0003 G0003 H0194 H0221 H0259 J0136 K0003 M0001 N0001 P0024 R0413 Z0112	
18211	PUFF PASTRY,FRZ,RTB,BKD	Puff pastry, frozen, ready-to-bake, baked	A0160 A0821 A1288 B1421 C0208 E0105 F0014 G0005 H0194 H0221 H0241 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
22972	PULLED PORK IN BARBECUE SAU	Pulled pork in barbecue sauce	A0150 A0799 A1280 B1136 C0125 E0151 F0014 G0003 H0110 H0148 H0158 H0200 H0227 H0279 H0349 H0350 H0367 J0001 K0034 M0001 N0001 P0024 R0001 Z0112	
09295	PUMMELO,RAW	Pummelo, raw	A0143 A0833 A1279 B2018 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11417	PUMPKIN FLOWERS,CKD,BLD,DRND,WO/SALT	Pumpkin flowers, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1456 C0237 E0150 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11416	PUMPKIN FLOWERS,RAW	Pumpkin flowers, raw	A0152 A0826 A1281 B1456 C0237 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11848	PUMPKIN LEAVES,CKD,BLD,DRND,W/ SALT	Pumpkin leaves, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1456 C0200 E0151 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11419	PUMPKIN LEAVES,CKD,BLD,DRND,WO/SALT	Pumpkin leaves, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1456 C0200 E0151 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11418	PUMPKIN LEAVES,RAW	Pumpkin leaves, raw	A0152 A0826 A1281 B1456 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11426	PUMPKIN PIE MIX,CANNED	Pumpkin pie mix, canned	A0257 A0864 A1281 B1456 C0229 E0119 F0014 G0003 H0151 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
02035	PUMPKIN PIE SPICE	Spices, pumpkin pie spice	A0113 A0857 A1272 B1472 C0264 E0106 F0003 G0003 H0138 H0151 J0141 K0003 M0001 N0001 P0024 R0001 Z0001	
12014	PUMPKIN&SQUASH SD KRNLS,DRIED	Seeds, pumpkin and squash seed kernels, dried	A0305 A0823 A1282 B2091 C0132 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
12516	PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT	Seeds, pumpkin and squash seed kernels, roasted, with salt added	A0305 A0823 A1282 B2091 C0132 E0150 F0014 G0005 H0138 H0367 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
12016	PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT	Seeds, pumpkin and squash seed kernels, roasted, without salt	A0305 A0823 A1282 B2091 C0132 E0150 F0014 G0005 H0138 J0116 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
12663	PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT	Seeds, pumpkin and squash seeds, whole, roasted, with salt added	A0260 A0823 A1282 B2091 C0227 E0150 F0014 G0005 H0138 H0367 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
12163	PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT	Seeds, pumpkin and squash seeds, whole, roasted, without salt	A0305 A0823 A1282 B2091 C0155 E0150 F0014 G0005 H0138 J0116 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
